Sample.ID,Sample.ID2,Size,Diet,Genus,Species,Genus.modif,Species.modif,Body size,Museum.ID,Site.Name,Latitude,Longitude ,Level.Age,Age,age,age estimate,Note.age,Age.Category,Extinction level,Survivor,Tray,Tray.ID,Weight,d15N,d13C,d13C.enamel,d180.enamel,X.N,X.C,C.N,commnets,analyzed.at.UNM.publication
908-3899,908-3899,Small,Carnivore,Taxidea,,Taxidea,,7108,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #178",,,,,,,Survivor,4,F5,0.527,11.9,-15.2,,,15.9,45.4,2.9,,x
908-3901,908-3901,Small,Carnivore,Taxidea,,Taxidea,,7108,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #172",,,,,,,Survivor,5,D6,0.575,9.4,-15.4,,,15.6,44,2.8,,x
908-3917,908-3917,Small,Carnivore,Taxidea,,Taxidea,,7108,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #166",,,,,,,Survivor,4,F8,0.507,12.8,-15.9,,,14.2,44,3.1,,x
908-3918,908-3918,Small,Carnivore,Taxidea,,Taxidea,,7108,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #8",,,,,,,Survivor,4,D7,0.538,10.5,-15.6,,,15.8,44.7,2.8,,x
908-3922,908-3922,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill,,,,,,,,4,F2,0.577,7.5,-15.9,,,13.3,43.6,3.3,,x
908-3924,908-3924,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #501",,,,,,,,4,B2,0.56,9.5,-19.4,,,13.6,42.1,3.1,,x
908-3925,908-3925,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,"prev. numbered 2, undisturbed fill",Pleistocene,,,,,,,2,B6,0.281,8,-18.1,,,16.4,45.4,2.8,,x
908-3931,908-3931,Small,Carnivore,Lynx,rufus,Lynx,sp.,17950,TMM,Kincaid Shelter,29.37,-99.47,disturbed fill #170,,,,,,,Survivor,6,B4,0.529,10.1,-12.8,,,14.8,43.6,2.9,,x
908-3938,908-3938,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,Disturbed fill,,,,,,,Survivor,1,B8,0.579,10.1,-12,,,15.3,43.3,2.8,,x
908-3940,908-3940,Small,Carnivore,Procyon,lotor,Procyon,lotor,5525,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #188",,,,,,,Survivor,4,D6,0.547,12.7,-15.5,,,13.4,42.5,3.2,,x
908-3943,908-3943,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill,Holocene,,,,,,,5,A1,0.582,6.8,-19.9,,,15.4,44.3,2.9,,x
908-3945,908-3945,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill,Holocene,,,,,,,5,D1,0.533,5.9,-19.5,,,16.8,46.7,2.8,,x
908-3950,908-3950,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill,Holocene,,,,,,,5,B7,0.522,7.9,-18.5,,,16.2,46.2,2.8,,x
908-3953,908-3953,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,disturbed fill,NA,,,,,,,1,F7,0.515,6.2,-19.9,,,16.1,45.6,2.8,,x
908-3959,908-3959,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill,,,,,,,,4,F12,0.541,8.7,-16.8,,,14.3,43.6,3,,x
908-3987,908-3987,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,,,,,,,,,4,A11,0.515,6.4,-19.4,,,15.4,43.3,2.8,,x
908-3990,908-3990,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,"partially charred, previously numbered -3",NA,,,,,,,2,B2,0.283,6.1,-19.6,,,16.8,46.8,2.8,,x
908-3991,908-3991,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,previously numbered -3,NA,,,,,,,2,B1,0.297,6.3,-18.4,,,17.1,47.2,2.8,,x
908-3992,908-3992,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,Pleistocene - Rancholabrean,NA,,,,,,,2,A12,0.29,6,-19.8,,,15.8,46.4,2.9,,x
908-3994,908-3994,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,"disturbed fill, prev numbered 3",NA,,,,,,,2,A7,0.286,6.9,-19.3,,,17.3,47.4,2.7,,x
908-3997,908-3997,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill,,,,,,,,5,D1,0.589,NA,-18.7,,,0.6,5.8,9,,x
908-403,908-403,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,"Zone 5, Square G-H, 5-6",,,7000,,Holocene,Post-Extinction,Survivor,4,E7,0.536,8.1,-18.1,,,15.1,44.6,3,,x
908-4113,908-4113,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,NA,NA,,7000,,Holocene,Post-Extinction,Survivor,1,F9,0.571,6.5,-19.9,,,15,44.8,3,,x
908-4179,908-4179,Small,Carnivore,Lynx,rufus,Lynx,sp.,17950,TMM,Kincaid Shelter,29.37,-99.47,disturbed fill #169,,,,,,,Survivor,5,E12,0.589,7.9,-17.6,,,15.8,44.1,2.8,,x
908-4180,908-4180,Small,Carnivore,Lynx,rufus,Lynx,sp.,17950,TMM,Kincaid Shelter,29.37,-99.47,disturbed fill #189,,,,,,,Survivor,4,C12,0.522,8,-16.8,,,15.4,44.7,2.9,,x
908-4181,908-4181,Small,Carnivore,Lynx,rufus,Lynx,sp.,17950,TMM,Kincaid Shelter,29.37,-99.47,disturbed fill #173,,,,,,,Survivor,4,A7,0.58,10.6,-15.3,,,13.7,44.4,3.2,,x
908-4182,908-4182,Small,Carnivore,Lynx,rufus,Lynx,sp.,17950,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #174",,,,,,,Survivor,4,G7,0.398,10.1,-15.1,,,12.2,39.5,3.2,,x
908-4184,908-4184,Small,Carnivore,Lynx,rufus,Lynx,sp.,17950,TMM,Kincaid Shelter,29.37,-99.47,disturbed fill #183,,,,,,,Survivor,6,A4,0.525,8.3,-16.4,,,15.2,44,2.9,,x
908-4199,908-4199,Large,Herbivore,Antilocapra,,Antilocapra,sp.,46083,TMM,Kincaid Shelter,29.37,-99.47,NA,NA,,,,,,Survivor,1,F8,0.6,8.7,-18.5,,,15.6,44.6,2.9,,x
908-4201,908-4201,Large,Herbivore,Antilocapra,,Antilocapra,sp.,46083,TMM,Kincaid Shelter,29.37,-99.47,previously numbered -3,NA,,,,,,Survivor,2,B7,0.292,6.4,-18.7,,,17,47.2,2.8,,x
908-4253,908-4253,Small,Carnivore,Mephitis,mephitis,Mephitis,sp.,2085,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #388",,,,,,,,4,G5,0.514,7.5,-16.5,,,14.4,41.8,2.9,,x
908-4257,908-4257,Small,Carnivore,Mephitis,mephitis,Mephitis,sp.,2085,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #54",,,,,,,,4,E1,0.541,7.1,-13.9,,,15.5,44.6,2.9,,x
908-4262,908-4262,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill #353,,,,,,,Survivor,1,C3,0.499,7.1,-16.1,,,15.2,43.8,2.9,,x
908-4267,908-4267,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,#370,,,,,,,Survivor,4,A10,0.551,NA,NA,,,0.4,5.1,13.1,,x
908-4282,908-4282,Large,Carnivore,Canis,sp.,Canis,sp.,37000,TMM,Kincaid Shelter,29.37,-99.47,#266,,,,,,,,4,C7,0.547,11.5,-11.1,,,15.2,43.9,2.9,,x
908-4283,908-4283,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,#195,,,,,,,Survivor,1,C10,0.545,10,-12.7,,,15.1,43,2.8,,x
908-4291,908-4291,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill #349,,,,,,,Survivor,1,B11,0.533,8.4,-13.6,,,15.5,43,2.8,,x
908-4294,908-4294,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,Disturbed fill; #288,,,,,,,Survivor,1,C6,0.523,9.2,-11.7,,,15.2,42.7,2.8,,x
908-4297,908-4297,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,ZONE 6,,,3000,,Holocene,Post-Extinction,Survivor,5,D2,0.558,7.7,-16.9,,,14.5,43,3,,x
908-4300,908-4300,Large,Carnivore,Canis,sp.,Canis,sp.,,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill,,,,,,,,5,D5,0.423,NA,NA,,,0.4,5.1,12.9,,x
908-4308,908-4308,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill #282,,,,,,,Survivor,1,B5,0.532,8.9,-13.7,,,15.4,43.7,2.8,,x
908-4309,908-4309,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,disturbed fill #347,,,,,,,Survivor,1,E3,0.515,10.3,-14.1,,,14.5,43.4,3,,x
908-4311,908-4311,Large,Carnivore,Canis,sp.,Canis,sp.,13406,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #287",,,,,,,,5,C12,0.168,9.8,-16.5,,,12,44.1,3.7,,x
908-4324,908-4324,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill #1,,,,,,,Survivor,1,C9,0.533,9.7,-15.1,,,14.6,43.3,3,,x
908-4344,908-4344,Small,Carnivore,Procyon,lotor,Procyon,lotor,5525,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #396",,,,,,,Survivor,4,C10,0.538,9.8,-17.1,,,10.8,33.9,3.1,,x
908-4348,908-4348,Small,Carnivore,Procyon,lotor,Procyon,lotor,5525,TMM,Kincaid Shelter,29.37,-99.47,"Disturbed Fill, #186",,,,,,,Survivor,4,C3,0.575,6.7,-21.3,,,9.1,35.3,3.9,,x
908-4353,908-4353,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,Disturbed Fill,,,,,,,,4,A2,0.561,6.5,-11.5,,,12.9,37.1,2.9,,x
908-437,908-437,Large,Carnivore,Canis,latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square G-H, 6-7",,,3000,,Holocene,Post-Extinction,Survivor,4,C5,0.517,7.8,-13.8,,,15.2,44.2,2.9,,x
908-4469,908-4469,Large,Carnivore,Canis,familiaris/latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,no zone information on tag of specimen,,,,,,,Survivor,1,C5,0.526,9.9,-16.5,,,14.4,41,2.8,,x
908-4521,908-4521,Large,Carnivore,Canis,sp.,Canis,sp.,13406,TMM,Kincaid Shelter,29.37,-99.47,#522,,,,,,,,5,C7,0.584,9.6,-13,,,13.4,42.2,3.1,,x
908-4522,908-4522,Large,Carnivore,Canis,sp.,Canis,sp.,37000,TMM,Kincaid Shelter,29.37,-99.47,#518,,,,,,,,4,F11,0.524,10.3,-10.6,,,15.5,45.2,2.9,,x
908-500,908-500,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square G-H, 7-8",Holocene,,3000,,Holocene,Post-Extinction,Survivor,5,C11,0.524,5.5,-9.3,,,15.7,45.3,2.9,,x
908-500,908-500,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square G-H, 7-8",Holocene,,3000,,Holocene,Post-Extinction,Survivor,1,F4,0.581,5.7,-8.7,,,15.3,45.2,3,,x
908-565,908-565,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square G-H, 8-9",,,3000,,Holocene,Post-Extinction,Survivor,5,E2,0.542,6.6,-9.6,,,15.3,43.8,2.9,,x
908-571,908-571,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square G-H, 8-9",,,3000,,Holocene,Post-Extinction,Survivor,4,B11,0.59,6.3,-13,,,15.5,45.3,2.9,,x
908-593,908-593,Small,Carnivore,Taxidea,taxus,Taxidea,,7108,TMM,Kincaid Shelter,29.37,-99.47,"Zone Unknown, Square B-C, 1-2, #152",,,,,,,Survivor,5,E4,0.584,9.8,-13,,,15.6,43.7,2.8,,x
908-709,908-709,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 5-6",,,3000,,Holocene,Post-Extinction,Survivor,5,E9,0.56,6.6,-17.6,,,15.5,43.7,2.8,,x
908-816,908-816,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8",,,3000,,Holocene,Post-Extinction,Survivor,5,H4,0.55,5.1,-9.3,,,15,43,2.9,,x
908-818,908-818,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square, B-C, 7-8",,,3000,,Holocene,Post-Extinction,Survivor,6,B7,0.578,6.1,-19.9,,,14.6,43.5,3,,x
908-820,908-820,Large,Carnivore,Canis,latrans,Canis,familiaris/latrans,13406,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8, #913",,,3000,,Holocene,Post-Extinction,Survivor,4,A5,0.568,8.8,-13,,,14.9,43.2,2.9,,x
908-825,908-825,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8",Holocene,,3000,,Holocene,Post-Extinction,Survivor,5,C10,0.55,6,-19.8,,,14.4,43.5,3,,x
908-829,908-829,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8",,,3000,,Holocene,Post-Extinction,Survivor,4,B3,0.548,5.7,-10.9,,,14.9,42.5,2.8,,x
908-831,908-831,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8",,,3000,,Holocene,Post-Extinction,Survivor,5,H6,0.594,5.3,-10.8,,,15.3,44.1,2.9,,x
908-832,908-832,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8",Holocene,,3000,,Holocene,Post-Extinction,Survivor,5,A8,0.57,5.7,-9.7,,,14.7,45.4,3.1,,x
908-833,908-833,Large,Herbivore,Antilocapra,americana,Antilocapra,americana,46083,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8",,,3000,,Holocene,Post-Extinction,Survivor,4,C11,0.516,6.2,-19.7,,,15.8,44.7,2.8,,x
908-834,908-834,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8",,,3000,,Holocene,Post-Extinction,Survivor,6,A6,0.553,5.3,-9.6,,,14.1,42.3,3,,x
908-835,908-835,Large,Herbivore,Antilocapra,americana,Antilocapra,americana,46083,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 7-8",,,3000,,Holocene,Post-Extinction,Survivor,5,D4,0.508,5.5,-19.9,,,14.8,43.4,2.9,,x
908-858,908-858,Small,Carnivore,Mephitis,mephitis,Mephitis,sp.,2085,TMM,Kincaid Shelter,29.37,-99.47,"Zone 6, Square B-C, 8-9, #208",,,3000,,Holocene,Post-Extinction,Survivor,4,G3,0.53,11,-17.2,,,13.9,42.5,3,,x
908-938,908-938,Large,Herbivore,Antilocapra,americana,Antilocapra,americana,46083,TMM,Kincaid Shelter,29.37,-99.47,"Zone 5?6, Square C-D, 1-2, #227",,,7000,,Holocene,Post-Extinction,Survivor,6,B9,0.576,NA,NA,,,0.9,4.7,5.1,,x
908-989,908-989,Small,Carnivore,Mephitis,mephitis,Mephitis,sp.,2085,TMM,Kincaid Shelter,29.37,-99.47,"Zone 5, Square C-D, 4-5, #205",,,7000,,Holocene,Post-Extinction,Survivor,4,B4,0.512,9.3,-12.6,,,15.3,43.7,2.9,,x
933-1625,933-1625,Large,Carnivore,Canis,latrans,Canis,familiaris/latrans,13406,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Survivor,1,E6,0.439,10.7,-16.5,,,10.7,37.4,3.5,,x
933-1907B,933-1907B,Large,Carnivore,Canis,dirus,Canis,dirus,65000,TMM,Friesenhahn Cave,29.62,-98.37,NA,Pleistocene,21000,18500,From Toomey: 21ka,Pleistocene,Pre-Extinction,Extinct,1,F10,0.1,NA,-19.5,,,9.4,40.2,4.3,,x
933-2084,933-2084,Large,Carnivore,Homotherium,serum,Homotherium,sp.,189000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,4,B10,0.521,NA,NA,,,bdl,2.2,NA,,x
933-2110,933-2110,Large,Carnivore,Homotherium,serum,Homotherium,sp.,189000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,"used midpoint of age from Koch, 2004",Pleistocene,Pre-Extinction,Extinct,5,G4,0.545,NA,-28.3,,,bdl,28.8,NA,,x
933-2149,933-2149,Large,Carnivore,Homotherium,serum,Homotherium,sp.,189000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,H11,0.586,NA,NA,,,0.3,2.9,10,,x
933-2156,933-2156,Large,Carnivore,Arctodus,simus,Arctodus,simus,720000,TMM,Friesenhahn Cave,29.62,-98.37,NA,Pleistocene,21000,18500,From Toomey: 21ka,Pleistocene,Pre-Extinction,Extinct,1,F11,0.477,7.6,-17.3,,,8.8,30.9,3.5,,x
933-2201,933-2201,Large,Carnivore,Canis,dirus,Canis,dirus,65000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,4,A12,0.511,12.9,-11.3,,,5.9,18.7,3.2,,x
933-2206,933-2206,Large,Carnivore,Smilodon,floridanus,Smilodon,fatalis,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,6,B8,0.51,NA,NA,,,bdl,2.1,NA,,x
933-2297,933-2297,Large,Carnivore,Homotherium,serum,Homotherium,sp.,189000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,4,G11,0.523,9.8,-22,,,4.6,28.3,6.2,,x
933-2506,933-2506,Large,Carnivore,Smilodon,floridanus,Smilodon,fatalis,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,H1,0.569,NA,NA,,,bdl,2.2,NA,,x
933-2544,933-2544,Large,Carnivore,Ursus,americanus,Ursus,americanus,99949,TMM,Friesenhahn Cave,29.62,-98.37,NA,Pleistocene,21000,18500,From Toomey: 21ka,Pleistocene,Pre-Extinction,Survivor,1,B6,0.517,NA,NA,,,bdl,1.8,na,,x
933-2690,933-2690,Large,Carnivore,Smilodon,floridanus,Smilodon,fatalis,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,G11,0.584,NA,NA,,,bdl,2.4,NA,,x
933-2691,933-2691,Large,Carnivore,Smilodon,floridanus,Smilodon,fatalis,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,D3,0.125,NA,-27.6,,,bdl,26.2,NA,,x
933-2963,933-2963,Large,Carnivore,Arctodus,simus,Arctodus,simus,720000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,F7,0.49,9.7,-16.5,,,9.3,31.2,3.3,,x
933-3013,933-3013,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Friesenhahn Cave,29.62,-98.37,NA,Pleistocene,21000,18500,From Toomey: 21ka,Pleistocene,Pre-Extinction,Survivor,1,F12,0.35,8,-20.8,,,6.6,25.6,3.9,,x
933-326,933-326,Large,Carnivore,Canis,dirus,Canis,dirus,65000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,E3,0.577,12.7,-11.2,,,14.1,43.8,3.1,,x
933-3339,933-3339,Large,Carnivore,Smilodon,floridanus,Smilodon,fatalis,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,H9,0.56,NA,NA,,,bdl,1,NA,,x
933-3387,933-3387,Large,Carnivore,Homotherium,serum,Homotherium,sp.,189000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,6,A3,0.51,14.3,-8.5,,,11.1,35.7,3.2,,x
933-3499,933-3499,Large,Carnivore,Ursus,americanus,Ursus,americanus,99949,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Survivor,5,F10,0.565,NA,-6.1,,,bdl,6.4,NA,,x
933-3916,933-3916,Small,Carnivore,Lynx,rufus,Lynx,sp.,17950,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Survivor,4,F7,0.558,8.5,-15,,,9.7,27.8,2.9,,x
933-3934,933-3934,Large,Carnivore,Homotherium,serum,Homotherium,sp.,189000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,G8,0.538,NA,NA,,,bdl,1.3,NA,,x
933-3955,933-3955,Large,Carnivore,Smilodon,floridanus,Smilodon,fatalis,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,G3,0.512,11.5,-18.6,,,6.2,23.1,3.7,,x
933-3962,933-3962,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Friesenhahn Cave,29.62,-98.37,Late Pleistocene,Pleistocene,21000,18500,From Toomey: 21ka,Pleistocene,Pre-Extinction,Survivor,5,D11,0.573,6.1,-20.9,,,15.4,44.4,2.9,,x
933-4494,933-4494,Small,Carnivore,Mephitis,mephitis,Mephitis,sp.,2085,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Survivor,4,F1,0.548,7.5,-15.6,,,13.9,43.7,3.2,,x
933-458,933-458,Large,Herbivore,Odocoileus,sp.,Odocoileus,sp.,55509,TMM,Friesenhahn Cave,29.62,-98.37,"20,176 to 22,630",,,18500,,Pleistocene,Pre-Extinction,Survivor,4,C1,0.499,7.8,-20.1,,,7.6,26.7,3.5,,x
933-5704,933-5704,Large,Carnivore,Smilodon,floridanus,Smilodon,fatalis,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,6,B6,0.575,13.5,-8.8,,,8.9,27.7,3.1,,x
933-670,933-670,Large,Carnivore,Canis,latrans,Canis,familiaris/latrans,13406,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Survivor,1,E5,0.274,10.1,-16.2,,,7.3,24.9,3.4,,x
933-898,933-898,Large,Carnivore,Smilodon,sp.,Smilodon,sp.,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,E6,0.514,NA,NA,,,bdl,1.2,NA,,x
933-898,933-898,Large,Carnivore,Smilodon,sp.,Smilodon,sp.,400000,TMM,Friesenhahn Cave,29.62,-98.37,,,,18500,,Pleistocene,Pre-Extinction,Extinct,5,E6,0.514,NA,NA,,,bdl,1.2,NA,,x
937-492,937-492,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,,,,,NA,,,,,,,5,B6,0.589,NA,-28.2,,,bdl,33.3,na,,x
937-589,937-589,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,,,,Brackwater draw,NA,,,,,,,5,B5,0.539,NA,-27.8,,,bdl,6.4,na,,x
"BDM-#4a,b","BDM-#4a,b",Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Blackwater Draw,34.23,-103.42,,,,15000,really rough estimate estimate since it is reported to be Post-LGM,Pleistocene,Pre-Extinction,Extinct,,,,,-6.5,0.3,24.2,,,0,,Koch.2004
BDM-814Aa,BDM-814Aa,Large,Herbivore,Bison,sp.,Bison,sp.,579255,BDM,Blackwater Draw,34.23,-103.42,,,,9000,rough estimate based on the fact that it is Holocene,Holocene,Post-Extinction,Survivor,,,,,-6,0.8,24.8,,,0,,Koch.2004
BDM-9789a,BDM-9789a,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Blackwater Draw,34.23,-103.42,,,,15000,really rough estimate estimate since it is reported to be Post-LGM,Pleistocene,Pre-Extinction,Extinct,,,,,-5.7,1.1,25.2,,,0,,Koch.2004
BDM-9816a,BDM-9816a,Large,Herbivore,Bison,bison,Bison,bison,579255,BDM,Blackwater Draw,34.23,-103.42,,,,9000,rough estimate based on the fact that it is Holocene,Holocene,Post-Extinction,Survivor,,,,,-8.1,-1.3,26.4,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Bison,bison,Bison,bison,579255,BDM,Blackwater Draw,34.23,-103.42,,,,9000,rough estimate based on the fact that it is Holocene,Holocene,Post-Extinction,Survivor,,,,,-6.5,0.3,26.8,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Bison,sp.,Bison,sp.,579255,BDM,Blackwater Draw,34.23,-103.42,,,,9000,rough estimate based on the fact that it is Holocene,Holocene,Post-Extinction,Survivor,,,,,-5,1.8,27.3,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Bison,sp.,Bison,sp.,579255,BDM,Blackwater Draw,34.23,-103.42,,,,9000,rough estimate based on the fact that it is Holocene,Holocene,Post-Extinction,Survivor,,,,,-5.9,0.9,25.6,,,0,,Koch.2004
